Gender,Income
Male,56632.73
Male,76024.8
Female,54775.89
Female,40827.38
Female,46328.86
Male,50315.89
Male,46505.75
Female,59030.58
Male,52174.73
Male,59078.52
Male,46855.56
Male,63255.0
Female,48335.14
Male,40288.1
Male,71773.2
Male,31750.22
Male,42612.61
Female,43729.72
Female,75083.06
Male,68068.59
Male,64939.28
Male,46693.41
Male,74261.78
Male,53683.52
Male,59772.63
Female,51796.95
Male,49505.33
Female,47482.21
Female,47903.6
Male,56084.92
Female,53672.0
Female,49685.29
Female,65095.24
Female,20332.47
Female,55098.87
Female,57177.39
Male,61469.63
Female,49351.29
Female,52079.2
Female,59859.48
Male,64911.66
Female,46994.64
Male,52669.76
Female,66785.74
Male,28759.73
Male,43099.87
Female,64658.36
Female,60925.38
Male,55224.45
Female,45514.03
Male,41181.82
Male,44087.84
Male,65480.08
Male,43715.57
Male,51014.23
Female,42462.92
Male,58427.74
Male,44612.74
Female,49024.06
Male,33166.18
Female,33866.32
Female,50076.73
Female,36748.43
Male,71050.87
Male,29384.77
Male,41998.25
Female,50167.01
Male,46348.67
Female,38958.55
Male,40420.72
Female,40093.46
Male,47132.78
Male,69519.29
Male,50779.37
Female,61829.0
Female,55069.76
Male,61138.62
Male,22000.36
Female,46955.42
Female,63071.35
Female,44282.64
Male,67624.73
Female,64838.9
Male,45308.69
Female,44968.36
Male,39863.94
Female,43704.06
Female,37674.11
Female,54288.11
Female,35439.54
Female,56037.33
Male,56280.79
Female,33387.96
Female,65498.19
Female,55136.09
Male,57496.98
Female,42413.35
Male,56223.79
Female,61263.93
Female,49013.92
Male,70019.22
Female,50440.65
Male,61407.86
Male,52930.09
Female,55855.22
Male,33286.68
Female,53710.54
Female,42650.25
Male,41536.02
Male,67441.03
Male,47862.3
Male,39966.98
Female,46408.68
Female,36995.5
Male,64338.84
Female,43043.19
Female,55293.0
Female,63561.07
Female,44998.47
Male,55320.22
Male,39699.14
Female,74457.7
Male,59363.8
Male,48073.94
Male,42271.66
Female,48860.03
Female,46600.16
Female,69529.45
Male,37744.65
Female,51348.01
Female,49816.62
Male,48825.9
Female,48913.83
Female,48839.29
Male,58730.66
Male,56089.84
Male,54189.12
Female,19660.11
Female,52997.95
Female,33443.61
Male,56463.2
Male,64744.97
Female,40737.61
Female,47382.19
Male,44006.44
Male,62354.32
Male,50950.28
Male,67283.29
Female,54137.54
Male,52424.5
Female,50682.07
Female,58179.92
Female,32623.14
Male,50853.44
Male,49299.54
Male,57254.19
Male,48122.98
Female,39612.66
Male,50073.51
Male,39171.59
Female,30747.38
Male,57271.22
Female,55790.62
Female,54670.91
Female,63029.28
Female,43349.68
Female,35688.86
Female,49299.7
Female,46525.0
Female,41577.04
Male,49201.51
Male,43883.95
Male,31639.95
Male,45588.23
Female,38636.25
Male,52316.48
Female,43439.65
Male,61116.31
Male,66038.66
Male,56793.81
Female,34489.74
Male,65051.96
Female,65757.2
Female,50187.91
Male,63229.26
Male,44483.25
Male,31337.54
Female,42397.16
Male,67293.01
Female,35089.2
Female,49995.21
Male,50341.44
Male,44870.26
Female,45564.78
Female,50722.49
Female,44378.38
Male,35779.42
Female,52150.32
Male,60733.67
Female,58695.73
Female,41902.65
Male,37487.72
Female,47158.12
Male,65677.92
Male,56455.98
Female,57039.65
Male,58898.57
Male,54207.67
Female,51206.09
Male,56623.07
Male,44538.34
Male,35855.37
Female,57229.97
Male,62377.38
Female,38817.68
Female,58219.21
Male,66807.66
Male,49977.54
Male,41819.98
Female,51230.19
Male,44494.66
Male,43832.7
Male,54331.84
Male,33962.71
Male,35560.71
Female,50192.91
Female,49776.91
Male,53435.55
Male,68752.25
Male,51045.14
Male,55981.72
Female,40244.67
Male,57679.38
Female,44736.09
Female,50714.21
Male,48911.51
Female,60329.74
Female,36900.23
Female,27167.61
Female,47865.67
Male,54685.31
Male,51522.69
Female,62322.04
Male,54373.73
Male,44361.52
Male,26745.8
Male,47626.88
Male,60279.59
Female,46079.52
Male,50283.2
Male,54213.6
Male,39847.08
Male,56232.36
Female,66371.22
Female,48271.87
Female,38709.36
Female,49333.99
Male,27756.16
Female,53369.03
Male,54522.74
Male,66756.36
Male,48060.05
Male,54084.85
Male,41387.12
Female,46435.73
Female,34748.15
Female,48052.1
Female,46946.91
Male,52992.0
Female,43764.03
Male,50833.45
Female,46666.2
Male,46685.01
Male,50803.62
Female,50405.23
Male,57611.74
Male,48793.57
Female,46501.15
Male,48191.93
Female,42853.36
Female,46400.89
Female,70311.59
Male,40873.21
Male,47213.44
Male,46125.11
Female,47528.28
Male,46687.61
Female,52792.4
Female,32898.25
Male,60371.71
Female,56325.83
Male,37571.28
Male,27309.23
Male,40229.28
Male,47573.34
Male,75802.92
Female,55432.57
Female,31924.1
Female,43103.44
Male,49467.88
Male,52536.84
Male,36852.51
Female,48650.1
Male,42823.61
Female,38962.41
Female,52595.96
Male,57738.77
Male,58410.41
Female,55743.86
Male,45026.3
Female,57145.5
Male,53090.54
Male,51339.42
Female,43883.07
Male,45031.24
Female,50738.87
Male,74398.74
Female,53012.42
Female,43888.11
Male,41676.11
Female,45082.33
Male,71772.93
Male,46007.43
Male,59068.71
Female,46240.72
Female,52611.85
Male,57917.45
Male,44280.97
Female,43588.88
Male,66588.7
Male,59845.93
Female,57906.72
Male,57872.76
Female,54595.75
Male,70177.76
Female,50439.08
Male,55772.62
Male,35490.87
Female,41750.39
Male,37991.81
Female,62740.64
Male,24474.6
Female,45976.9
Female,20062.93
Female,41687.12
Female,45090.51
Male,63848.71
Male,53966.28
Female,41668.58
Female,60659.64
Female,50178.32
Male,50375.67
Male,37973.28
Male,40099.86
Male,41749.03
Female,50464.61
Female,50778.86
Female,65440.93
Male,53850.55
Male,22924.34
Male,52626.42
Female,35499.84
Female,40340.29
Male,41878.31
Female,43366.62
Male,36248.51
Male,52034.82
Female,35891.98
Male,53566.68
Female,72369.71
Male,36706.41
Female,47154.9
Female,24765.43
Female,46990.65
Male,56427.17
Male,57206.39
Female,50773.64
Female,58892.63
Male,75460.55
Male,67123.05
Male,44774.79
Female,35488.96
Male,45938.49
Male,40530.17
Female,54513.48
Male,38188.06
Male,49271.78
Male,58380.14
Female,48993.04
Female,40536.86
Female,61748.14
Female,31210.19
Female,46722.05
Female,49583.4
Female,50159.09
Male,51804.96
Male,56104.4
Female,49645.93
Male,46319.42
Male,45924.11
Female,43884.84
Male,57875.43
Male,43534.72
Male,58467.71
Male,50189.99
Male,44787.45
Female,56184.07
Female,42725.46
Female,56381.84
Male,52127.26
Female,44036.75
Male,55286.35
Male,55465.9
Male,61575.2
Male,59661.47
Female,54912.74
Female,38724.09
Male,74485.87
Female,35963.84
Male,59492.63
Female,54312.84
Female,38258.58
Male,48756.99
Female,49212.47
Male,63055.83
Female,42866.89
Male,47380.55
Male,26639.3
Female,67347.63
Female,39295.32
Male,53269.11
Female,48985.92
Female,49019.99
Male,58098.62
Male,66712.62
Female,52514.94
Male,56550.78
Male,53288.92
Male,60175.31
Female,45370.84
Female,60753.91
Male,61105.0
Female,60825.37
Male,43398.52
Female,48316.62
Male,52394.67
Male,36291.58
Female,65949.2
Male,49877.23
Female,52839.28
Female,44229.96
Male,36731.22
Male,43959.7
Female,52192.04
Male,56734.29
Male,51617.92
Male,53467.24
Male,46629.74
Male,54962.49
Female,64828.33
Female,57047.89
Male,58095.42
Male,52940.16
Male,34968.45
Female,39553.33
Male,54548.76
Female,49890.61
Female,54398.43
Female,66764.23
Male,57260.36
Female,62588.86
Male,50946.81
Female,41927.84
Male,49421.34
Female,41952.48
Male,65582.95
Female,57903.91
Male,55205.12
Male,62359.43
Male,29799.44
Male,55881.38
Female,36893.54
Female,49927.44
Male,46882.92
Female,56617.37
Male,52281.87
Male,63451.17
Female,43981.03
Male,57091.14
Male,51622.23
Female,33647.1
Male,40813.84
Male,48501.22
Male,61122.92
Male,54637.23
Female,38324.99
Female,48596.84
Female,70178.06
Male,51112.23
Male,46726.74
Female,54917.4
Male,57633.93
Male,45438.32
Male,55025.75
Male,46711.11
Female,57193.28
Female,51696.93
Female,54819.68
Male,42408.16
Female,41787.14
Female,59454.97
Male,49206.04
Male,52850.35
Female,46936.05
Female,58987.27
Female,43921.9
Female,48643.99
Male,57859.93
Female,61729.68
Female,44762.41
Male,69596.84
Female,53132.42
Male,39570.72
Male,53690.52
Male,46170.01
Female,54340.68
Female,49571.44
Male,50742.74
Female,40884.07
Female,59900.61
Male,38438.73
Male,38912.35
Female,53673.6
Male,66028.44
Female,46474.07
Female,57009.72
Female,60733.4
Female,58146.84
Male,46887.92
Male,39089.53
Male,27924.52
Male,47371.6
Female,61780.87
Female,38758.34
Male,57002.1
Female,40498.47
Female,51060.73
Female,57077.92
Male,43405.05
Male,51704.85
Male,45849.09
Female,57051.49
Male,52353.17
Male,50565.08
Male,65583.5
Male,56623.06
Male,43096.48
Male,49141.36
Female,49241.01
Female,50803.2
Male,75245.09
Male,53708.52
Female,29640.97
Female,44572.01
Male,30676.28
Male,46702.02
Male,30126.9
Male,41284.1
Female,34792.78
Male,53841.6
Male,50005.39
Male,53029.62
Male,48954.49
Female,36057.02
Female,55135.21
Female,69222.25
Male,54092.13
Male,45740.75
Female,35719.33
Male,40919.33
Male,54530.4
Female,60731.18
Female,52608.66
Female,57998.87
Female,57076.78
Male,55065.34
Male,43415.26
Female,51739.24
Male,41516.22
Female,50174.29
Female,53308.64
Male,66787.84
Female,36902.68
Male,54815.08
Male,64812.37
Male,57588.48
Male,58329.45
Female,55876.95
Male,62983.34
Female,39125.22
Female,36140.73
Female,49936.66
Female,28388.38
Male,62306.46
Male,62207.15
Female,45666.49
Female,46292.29
Male,49276.53
Female,50520.21
Male,51271.74
Female,55582.32
Male,48273.74
Female,59431.93
Female,54459.48
Male,43930.37
Female,63351.13
Female,36417.43
Male,49078.34
Female,59669.17
Male,42769.27
Male,53095.56
Female,55433.4
Female,41394.76
Female,49275.22
Female,48434.96
Female,44482.62
Female,73016.75
Female,42368.94
Male,60049.3
Female,46071.99
Male,39133.64
Female,51028.14
Female,56490.93
Male,59205.1
Female,65622.65
Female,79452.46
Male,52505.14
Female,43369.08
Female,54528.74
Female,47337.87
Male,59259.66
Female,37028.36
Female,73683.35
Female,58560.48
Female,33159.96
Male,42909.71
Male,58160.81
Female,61763.44
Female,37277.62
Male,57130.26
Male,30526.6
Female,49106.64
Male,61120.47
Female,44484.84
Male,34930.78
Male,51462.15
Male,43952.81
Male,56295.58
Female,41146.74
Male,42273.63
Male,29789.98
Female,51699.45
Male,48390.95
Male,38116.15
Female,51937.99
Male,60270.7
Female,47844.32
Female,52681.67
Female,52733.11
Female,37956.7
Male,70565.86
Female,45291.5
Male,56561.16
Male,57692.15
Male,48604.05
Male,56067.95
Male,52458.19
Male,35823.6
Male,46677.27
Male,43874.49
Male,45382.55
Male,36959.97
Female,61264.34
Female,66019.93
Female,59780.03
Male,62705.29
Female,46553.65
Female,43637.43
Female,42214.13
Male,56440.65
Male,52270.63
Male,49227.78
Male,62951.49
Female,54049.41
Female,41613.42
Female,43190.91
Female,56819.93
Male,60417.33
Male,55516.8
Male,68968.89
Female,66350.07
Male,54410.36
Male,41614.19
Female,36900.12
Female,46126.18
Male,57532.13
Male,68266.47
Male,54174.47
Male,61687.23
Male,47546.93
Male,56227.69
Female,58233.57
Female,30204.06
Female,45865.61
Male,59497.0
Female,52744.68
Male,38034.85
Male,25698.78
Female,46342.19
Male,49284.14
Male,41160.77
Female,51430.85
Female,55063.87
Female,56706.87
Male,26440.81
Female,36857.15
Female,46953.77
Male,55721.73
Female,54892.34
Female,54718.7
Female,46165.82
Male,46723.67
Male,42716.71
Male,57681.94
Male,40795.11
Female,58500.36
Male,52078.53
Male,49549.56
Female,43432.9
Female,36444.58
Female,43523.47
Male,46699.93
Male,26309.76
Male,48026.45
Female,59243.57
Female,55672.18
Male,45037.94
Female,50469.36
Female,44438.35
Female,51487.61
Male,65401.08
Female,59684.99
Female,55207.94
Male,45071.15
Male,57499.38
Female,33131.23
Female,47476.47
Male,55837.11
Male,57404.21
Female,56698.84
Female,52948.31
Female,48042.75
Female,55379.76
Male,40471.39
Female,41553.23
Female,50617.35
Male,51731.98
Female,31743.85
Male,54551.46
Female,57727.28
Female,49227.15
Male,73744.66
Male,43170.65
Female,46389.13
Female,46049.33
Female,49238.12
Male,46712.75
Female,35931.89
Male,44534.52
Male,49023.79
Female,62285.72
Male,72022.43
Female,63354.74
Female,42246.21
Female,43041.9
Female,48406.71
Female,67845.59
Male,48345.76
Male,36724.93
Female,44988.23
Female,57570.56
Male,56899.4
Male,47997.83
Male,56834.15
Male,27268.28
Female,51038.29
Female,58606.85
Male,41671.37
Female,41636.61
Male,31335.52
Female,65898.96
Male,42798.46
Female,52410.43
Male,56039.17
Male,65120.68
Female,48461.02
Male,44605.7
Female,51730.68
Female,62840.8
Male,48298.27
Female,40451.31
Female,34592.42
Female,37787.03
Female,58643.91
Female,46793.76
Male,43924.79
Female,42840.33
Female,50850.46
Female,47605.45
Female,47268.68
Female,63493.24
Male,65380.16
Female,33899.78
Male,53275.93
Male,42231.38
Male,47517.49
Male,53092.78
Female,47872.8
Male,52304.6
Male,56729.7
Female,52945.77
Female,43531.64
Female,43708.0
Male,35602.95
Female,41460.8
Female,69620.68
Male,42079.96
Female,38066.21
Female,53199.28
Female,48896.35
Female,48044.07
Male,64090.46
Female,55491.27
Female,44700.07
Male,45755.24
Female,44974.13
Male,58747.4
Female,46918.52
Male,32068.46
Male,49516.8
Male,34629.74
Male,71842.31
Female,40343.32
Male,48381.35
Female,52582.03
Male,47113.42
Male,47099.7
Male,54218.27
Female,65262.16
Male,57675.09
Female,64785.14
Female,39533.81
Female,53173.63
Female,51552.46
Female,53510.91
Female,63762.32
Female,47792.11
Female,45944.97
Female,55339.81
Male,32217.97
Male,47631.48
Male,48658.02
Male,40796.41
Male,60570.59
Female,39377.6
Female,48641.27
Female,52931.57
Female,63534.52
Female,49894.44
Female,59361.54
Female,57005.95
Male,51234.58
Male,39104.87
Male,35654.19
Male,51065.05
Female,44573.03
Female,59192.61
Female,57458.57
Male,48153.89
Female,38422.87
Female,55107.36
Female,39820.51
Male,42415.36
Female,40205.84
Male,48614.99
Male,61701.92
Male,49949.59
Male,45567.81
Female,34743.85
Male,55521.25
Male,42195.95
Female,51175.18
Female,46457.81
Male,58381.77
Female,48427.64
Male,49410.74
Male,54857.47
Male,71069.4
Male,58884.47
Female,49113.94
Male,50031.98
Female,44751.41
Female,40500.04
Female,44472.49
Female,42278.51
Male,56533.68
Female,39288.05
Male,63332.11
Female,57520.46
Female,50205.02
Male,50003.19
Male,44427.19
Male,52700.84
Female,60880.92
Female,42968.44
Male,34666.08
Male,57032.18
Male,53243.66
Male,38798.01
Female,42666.09
Male,41408.96
Male,42754.68
Male,46763.17
Male,47334.53
Female,43492.06
Male,42418.36
Female,47712.16
Male,51676.92
Male,46837.03
Female,61586.67
Male,55080.88
Female,34091.54
Female,55237.28
Male,56055.44
Female,45652.65
Female,35048.02
Female,50080.67
Female,49922.91
Female,38783.54
Female,35487.81
Female,49124.46
Female,47669.23
Male,45827.35
Male,49165.89
Female,38972.24
Male,45651.79
Female,55333.25
Female,46500.3
Male,33280.28
Female,45273.08
Female,39298.42
Female,52671.36
Female,53188.37
Male,33412.25
Female,57590.13
Female,38878.14
Female,65591.82
Male,49512.24
Female,37536.07
Male,38580.14
Male,53480.95
Female,46087.0
Female,49033.46
Male,66127.8
Female,43007.56
Male,50599.63
Male,64198.44
Female,52705.13
Female,33933.97
Male,55053.89
Male,38369.97
Male,64068.08
Male,41771.32
Female,79695.1
Female,64673.76
Female,42033.87
Female,50200.14
Female,57536.44
Male,57836.6
Female,54423.36
Female,62521.59
Female,48770.31
Female,46332.82
Female,46531.36
Male,58583.73
Male,53651.81
Male,52912.84
Female,57952.34
Male,29489.48
Male,53100.69
Female,52185.69
Female,66688.08
Female,34714.12
Male,65571.87
Male,50754.09
Female,54889.9
Female,66759.19
Male,55607.61
Male,54003.68
Female,52422.91
Female,45165.22
Male,49715.11
Female,42844.87
Male,49554.33
Male,26640.69
Male,54290.4
Male,48782.63
Female,46637.96
Female,52197.58
Male,35664.36
Male,69292.7
Male,48972.33
Male,48541.56
Male,40346.04
Female,50239.46
Female,63869.6
Female,60359.16
Female,58544.38
Male,55463.99
Male,46414.57
Male,35498.37
Male,47989.61
Male,47641.29
Female,60487.94
Male,53093.9
Female,66123.12
Female,61974.89
Female,45435.04
Female,32048.71
Male,63855.75
Female,63593.85
Female,36337.88
Female,65092.4
Male,53821.17
Male,51606.85
Male,66147.83
Female,63446.85
Female,56513.31
Male,54732.17
Female,56163.94
Male,45999.43
Male,49448.99
Female,40976.83
Female,46669.6
Female,46333.66
Female,43646.95
Male,51367.47
Male,46760.19
Male,55022.35
Male,33776.79
Male,48866.45
Female,51315.52
Male,46893.71
Male,48276.07
Male,34147.54
Female,53564.77
Female,56476.06
Female,54935.37
Female,60387.27
Male,52015.3
Male,54786.81
Female,51560.91
Female,56875.51
Male,34227.7
Male,41064.19
Female,65869.0
Female,25395.64
Female,48598.22
Female,61722.75
Male,49067.39
Male,45949.89
Male,51294.22
Female,46468.8
Female,50308.49
Male,43166.19
Male,61086.74
Male,64232.65
Male,48666.1
Female,36135.11
Male,44761.57
Male,48160.11
Male,55055.39
Male,39919.87
Male,42308.38
Male,55106.76
Male,59389.09
Female,43784.06
Female,36667.83
Female,82841.18
Female,57833.04
Male,47329.96
Female,58690.31
Female,48755.43
Male,58671.57
Male,51593.93
Female,50912.72
Female,48864.18
Male,35526.19
Female,69380.95
Male,40584.66
Male,36399.76
Male,47871.4
Male,40385.28
Female,49482.87
Male,56877.64
Male,59953.03
Female,58147.31
Male,46943.68
Female,50495.92
Female,54078.79
Female,32422.13
Male,55705.85
Female,35427.01
Female,70403.47
Male,45954.85
Female,48151.25
Female,42302.93
Female,43700.3
Female,72740.94
Female,59403.7
Male,34507.98
Female,65042.13
Female,61932.42
Male,47187.88
Male,53066.97
Male,49850.56
Female,69725.8
Male,42037.1
Female,51460.11
Female,45718.55
Male,35669.6
Male,71916.38
Female,38184.33
Male,52201.29
Female,32592.99
Male,46009.29
Male,54219.69
Male,41752.66
Female,55868.02
Male,47309.59
Female,61600.83
Female,63617.61
Female,44132.55
Female,50767.33
Male,51834.54
Female,56193.49
Female,50143.82
Male,51902.11
Female,47565.94
Male,51152.4
Female,62979.4
Male,56460.83
Female,57012.56
Male,57230.7
Female,48461.91
Female,53188.27
Male,39148.26
Male,62688.08
Male,22170.4
Male,49128.52
Female,61408.96
Female,36361.32
Male,53997.8
Female,43192.34
Male,46311.97
Male,59459.41
Female,51980.57
Female,29656.44
Female,40235.74
Female,59753.36
Female,54489.43
Female,67481.36
Female,66826.48
Male,46577.55
Male,75032.38
Male,50244.8
Male,40373.31
Male,43663.6
Female,27432.75
Male,66070.19
Male,65947.62
Male,39844.93
Male,47721.16
Male,50956.08
Male,40396.47
Male,32448.98
Female,47896.42
Female,46789.21
Male,46115.89
Female,52227.16
Female,64295.2
Female,46969.07
Female,51704.43
Male,57268.71
Female,55541.43
Female,43855.76
Female,50963.77
Male,55475.4
Male,38716.49
Male,62635.39
Male,64315.89
Male,42772.2
Male,51936.7
Male,56422.78
Female,44543.86
Female,54816.14
Female,51632.56
Male,35320.82
Male,54591.61
Male,38998.58
Male,59392.03
Male,43287.89
Female,48387.15
Female,63722.79
Male,54963.82
Male,39205.26
Male,39850.83
Male,44006.97
Female,53946.44
Male,53583.0
Male,41568.98
Male,38327.91
Male,52815.83
Female,48181.4
Male,71572.16
Male,50366.04
Female,68142.53
Female,38296.16
Female,34267.87
Male,38799.15
Male,61891.3
Female,67561.02
Female,42178.21
Female,45394.34
Female,38310.19
Female,31883.6
Female,57184.12
Male,52230.2
Male,50104.88
Male,35999.43
Female,66399.57
Female,44966.43
Female,55336.26
Female,35454.39
Female,48094.75
Female,52913.74
Male,53270.75
Male,51546.49
Female,54945.22
Male,38694.8
Female,51973.73
Male,51137.58
Female,52316.73
Female,50723.45
Male,37267.87
Male,36822.0
Female,27857.32
Female,58175.35
Male,58276.58
Male,58435.5
Female,53067.9
Male,28668.81
